municipio_id;ano_previsao;previsao_homicidios;margem_erro_k;previsao_min;previsao_max;correlacao_temporal_r;erro_padrao_se;fator_penalidade_fr;n_anos_dados
6;2022;11;10.224154406763029;0;21;0.6821562372388006;5.1120772033815145;2.0;5
6;2023;12;10.224154406763029;2;22;0.6821562372388006;5.1120772033815145;2.0;5
6;2024;14;10.224154406763029;4;24;0.6821562372388006;5.1120772033815145;2.0;5
7;2019;4;2.9930474993446623;1;7;-0.3087215730716292;1.1972189997378648;2.5;5
7;2020;3;2.9930474993446623;0;6;-0.3087215730716292;1.1972189997378648;2.5;5
7;2021;3;2.9930474993446623;0;6;-0.3087215730716292;1.1972189997378648;2.5;5
7;2022;2;2.9930474993446623;0;5;-0.3087215730716292;1.1972189997378648;2.5;5
7;2023;2;2.9930474993446623;0;5;-0.3087215730716292;1.1972189997378648;2.5;5
7;2024;1;2.9930474993446623;0;4;-0.3087215730716292;1.1972189997378648;2.5;5
8;2019;1;4.774934554525214;0;6;0.8045819261217457;3.1832897030168095;1.5;5
8;2020;5;4.774934554525214;0;10;0.8045819261217457;3.1832897030168095;1.5;5
8;2021;9;4.774934554525214;4;14;0.8045819261217457;3.1832897030168095;1.5;5
8;2022;13;4.774934554525214;8;17;0.8045819261217457;3.1832897030168095;1.5;5
8;2023;16;4.774934554525214;12;21;0.8045819261217457;3.1832897030168095;1.5;5
8;2024;20;4.774934554525214;15;25;0.8045819261217457;3.1832897030168095;1.5;5
9;2019;1;3.5059473279938187;0;5;-0.12862393885688167;1.4023789311975274;2.5;5
9;2020;1;3.5059473279938187;0;5;-0.12862393885688167;1.4023789311975274;2.5;5
9;2021;1;3.5059473279938187;0;4;-0.12862393885688167;1.4023789311975274;2.5;5
9;2022;0;3.5059473279938187;0;4;-0.12862393885688167;1.4023789311975274;2.5;5
9;2023;0;3.5059473279938187;0;4;-0.12862393885688167;1.4023789311975274;2.5;5
9;2024;0;3.5059473279938187;0;3;-0.12862393885688167;1.4023789311975274;2.5;5
10;2019;0;7.728734264634336;0;8;0.6123724356957946;3.864367132317168;2.0;5
10;2020;1;7.728734264634336;0;9;0.6123724356957946;3.864367132317168;2.0;5
10;2021;2;7.728734264634336;0;9;0.6123724356957946;3.864367132317168;2.0;5
10;2022;2;7.728734264634336;0;10;0.6123724356957946;3.864367132317168;2.0;5
10;2023;3;7.728734264634336;0;11;0.6123724356957946;3.864367132317168;2.0;5
10;2024;4;7.728734264634336;0;12;0.6123724356957946;3.864367132317168;2.0;5
11;2019;0;1.5916448515084716;0;2;-0.5710915448162817;0.7958224257542358;2.0;5
11;2020;0;1.5916448515084716;0;2;-0.5710915448162817;0.7958224257542358;2.0;5
11;2021;1;1.5916448515084716;0;2;-0.5710915448162817;0.7958224257542358;2.0;5
11;2022;1;1.5916448515084716;0;3;-0.5710915448162817;0.7958224257542358;2.0;5
11;2023;1;1.5916448515084716;0;3;-0.5710915448162817;0.7958224257542358;2.0;5
11;2024;2;1.5916448515084716;0;3;-0.5710915448162817;0.7958224257542358;2.0;5
12;2019;1;2.41522945769821;0;3;-0.309426373877638;0.9660917830792841;2.5;5
12;2020;1;2.41522945769821;0;3;-0.309426373877638;0.9660917830792841;2.5;5
12;2021;0;2.41522945769821;0;3;-0.309426373877638;0.9660917830792841;2.5;5
12;2022;0;2.41522945769821;0;3;-0.309426373877638;0.9660917830792841;2.5;5
12;2023;0;2.41522945769821;0;2;-0.309426373877638;0.9660917830792841;2.5;5
12;2024;0;2.41522945769821;0;2;-0.309426373877638;0.9660917830792841;2.5;5
13;2019;0;1.5138251770487263;0;2;-0.372677996249965;0.6055300708194905;2.5;5
13;2020;0;1.5138251770487263;0;2;-0.372677996249965;0.6055300708194905;2.5;5
13;2021;0;1.5138251770487263;0;2;-0.372677996249965;0.6055300708194905;2.5;5
13;2022;0;1.5138251770487263;0;2;-0.372677996249965;0.6055300708194905;2.5;5
13;2023;1;1.5138251770487263;0;2;-0.372677996249965;0.6055300708194905;2.5;5
13;2024;1;1.5138251770487263;0;2;-0.372677996249965;0.6055300708194905;2.5;5
14;2019;4;4.442221666388716;0;8;-0.5366734884263649;2.221110833194358;2.0;5
14;2020;3;4.442221666388716;0;7;-0.5366734884263649;2.221110833194358;2.0;5
14;2021;2;4.442221666388716;0;6;-0.5366734884263649;2.221110833194358;2.0;5
14;2022;1;4.442221666388716;0;5;-0.5366734884263649;2.221110833194358;2.0;5
14;2023;0;4.442221666388716;0;4;-0.5366734884263649;2.221110833194358;2.0;5
14;2024;0;4.442221666388716;0;3;-0.5366734884263649;2.221110833194358;2.0;5
15;2019;1;1.0327955589886444;0;2;-0.9185586535436918;1.0327955589886444;1.0;5
15;2020;1;1.0327955589886444;0;2;-0.9185586535436918;1.0327955589886444;1.0;5
15;2021;1;1.0327955589886444;0;2;-0.9185586535436918;1.0327955589886444;1.0;5
15;2022;1;1.0327955589886444;0;2;-0.9185586535436918;1.0327955589886444;1.0;5
15;2023;1;1.0327955589886444;0;2;-0.9185586535436918;1.0327955589886444;1.0;5
15;2024;1;1.0327955589886444;0;2;-0.9185586535436918;1.0327955589886444;1.0;5
16;2019;1;2.32379000772445;0;4;-0.8760229596018354;1.5491933384829668;1.5;5
16;2020;1;2.32379000772445;0;4;-0.8760229596018354;1.5491933384829668;1.5;5
16;2021;1;2.32379000772445;0;4;-0.8760229596018354;1.5491933384829668;1.5;5
16;2022;1;2.32379000772445;0;4;-0.8760229596018354;1.5491933384829668;1.5;5
16;2023;1;2.32379000772445;0;4;-0.8760229596018354;1.5491933384829668;1.5;5
16;2024;1;2.32379000772445;0;4;-0.8760229596018354;1.5491933384829668;1.5;5
17;2019;1;4.798437245604042;0;6;-0.7968583512122205;3.1989581637360276;1.5;5
17;2020;2;4.798437245604042;0;7;-0.7968583512122205;3.1989581637360276;1.5;5
17;2021;3;4.798437245604042;0;8;-0.7968583512122205;3.1989581637360276;1.5;5
17;2022;4;4.798437245604042;0;9;-0.7968583512122205;3.1989581637360276;1.5;5
17;2023;5;4.798437245604042;0;10;-0.7968583512122205;3.1989581637360276;1.5;5
17;2024;6;4.798437245604042;1;11;-0.7968583512122205;3.1989581637360276;1.5;5
18;2019;6;3.496426747409418;2;9;0.831126078156518;2.330951164939612;1.5;5
18;2020;5;3.496426747409418;2;9;0.831126078156518;2.330951164939612;1.5;5
18;2021;5;3.496426747409418;1;8;0.831126078156518;2.330951164939612;1.5;5
18;2022;4;3.496426747409418;1;8;0.831126078156518;2.330951164939612;1.5;5
18;2023;4;3.496426747409418;0;7;0.831126078156518;2.330951164939612;1.5;5
18;2024;3;3.496426747409418;0;7;0.831126078156518;2.330951164939612;1.5;5
19;2019;1;1.9895560643855328;0;3;-0.44426165831931924;0.7958224257542131;2.5;5
19;2020;1;1.9895560643855328;0;3;-0.44426165831931924;0.7958224257542131;2.5;5
19;2021;1;1.9895560643855328;0;3;-0.44426165831931924;0.7958224257542131;2.5;5
19;2022;1;1.9895560643855328;0;3;-0.44426165831931924;0.7958224257542131;2.5;5
19;2023;1;1.9895560643855328;0;3;-0.44426165831931924;0.7958224257542131;2.5;5
19;2024;1;1.9895560643855328;0;3;-0.44426165831931924;0.7958224257542131;2.5;5
20;2019;1;3.346640106136393;0;4;-0.639072678449717;1.6733200530681964;2.0;5
20;2020;1;3.346640106136393;0;5;-0.639072678449717;1.6733200530681964;2.0;5
20;2021;2;3.346640106136393;0;6;-0.639072678449717;1.6733200530681964;2.0;5
20;2022;3;3.346640106136393;0;6;-0.639072678449717;1.6733200530681964;2.0;5
20;2023;4;3.346640106136393;0;7;-0.639072678449717;1.6733200530681964;2.0;5
20;2024;5;3.346640106136393;1;8;-0.639072678449717;1.6733200530681964;2.0;5
21;2019;0;2.236067977499705;0;2;0.4128614119223852;0.894427190999882;2.5;5
21;2020;1;2.236067977499705;0;3;0.4128614119223852;0.894427190999882;2.5;5
21;2021;1;2.236067977499705;0;3;0.4128614119223852;0.894427190999882;2.5;5
21;2022;1;2.236067977499705;0;4;0.4128614119223852;0.894427190999882;2.5;5
21;2023;2;2.236067977499705;0;4;0.4128614119223852;0.894427190999882;2.5;5
21;2024;2;2.236067977499705;0;4;0.4128614119223852;0.894427190999882;2.5;5
22;2019;0;0.0;0;0;;0.0;2.5;5
22;2020;0;0.0;0;0;;0.0;2.5;5
22;2021;0;0.0;0;0;;0.0;2.5;5
22;2022;0;0.0;0;0;;0.0;2.5;5
22;2023;0;0.0;0;0;;0.0;2.5;5
22;2024;0;0.0;0;0;;0.0;2.5;5
23;2019;0;0.0;0;0;;0.0;2.5;5
23;2020;0;0.0;0;0;;0.0;2.5;5
23;2021;0;0.0;0;0;;0.0;2.5;5
23;2022;0;0.0;0;0;;0.0;2.5;5
23;2023;0;0.0;0;0;;0.0;2.5;5
23;2024;0;0.0;0;0;;0.0;2.5;5
24;2019;0;0.7302967433402423;0;1;-0.6123724356957946;0.36514837167012115;2.0;5
24;2020;0;0.7302967433402423;0;1;-0.6123724356957946;0.36514837167012115;2.0;5
24;2021;0;0.7302967433402423;0;1;-0.6123724356957946;0.36514837167012115;2.0;5
24;2022;0;0.7302967433402423;0;1;-0.6123724356957946;0.36514837167012115;2.0;5
24;2023;1;0.7302967433402423;0;1;-0.6123724356957946;0.36514837167012115;2.0;5
24;2024;1;0.7302967433402423;0;2;-0.6123724356957946;0.36514837167012115;2.0;5
25;2019;0;0.0;0;0;;0.0;2.5;5
25;2020;0;0.0;0;0;;0.0;2.5;5
25;2021;0;0.0;0;0;;0.0;2.5;5
25;2022;0;0.0;0;0;;0.0;2.5;5
25;2023;0;0.0;0;0;;0.0;2.5;5
25;2024;0;0.0;0;0;;0.0;2.5;5
26;2019;1;0.5477225575051661;0;1;0.8749999999999998;0.3651483716701107;1.5;5
26;2020;0;0.5477225575051661;0;1;0.8749999999999998;0.3651483716701107;1.5;5
26;2021;0;0.5477225575051661;0;1;0.8749999999999998;0.3651483716701107;1.5;5
26;2022;0;0.5477225575051661;0;1;0.8749999999999998;0.3651483716701107;1.5;5
26;2023;0;0.5477225575051661;0;0;0.8749999999999998;0.3651483716701107;1.5;5
26;2024;0;0.5477225575051661;0;0;0.8749999999999998;0.3651483716701107;1.5;5
27;2019;0;0.0;0;0;;0.0;2.5;5
27;2020;0;0.0;0;0;;0.0;2.5;5
27;2021;0;0.0;0;0;;0.0;2.5;5
27;2022;0;0.0;0;0;;0.0;2.5;5
27;2023;0;0.0;0;0;;0.0;2.5;5
27;2024;0;0.0;0;0;;0.0;2.5;5
28;2019;0;1.03279555898863;0;1;0.6123724356957946;0.516397779494315;2.0;5
28;2020;0;1.03279555898863;0;1;0.6123724356957946;0.516397779494315;2.0;5
28;2021;0;1.03279555898863;0;1;0.6123724356957946;0.516397779494315;2.0;5
28;2022;1;1.03279555898863;0;2;0.6123724356957946;0.516397779494315;2.0;5
28;2023;1;1.03279555898863;0;2;0.6123724356957946;0.516397779494315;2.0;5
28;2024;1;1.03279555898863;0;2;0.6123724356957946;0.516397779494315;2.0;5
29;2019;0;0.9660917830792841;0;1;0.5833333333333334;0.48304589153964206;2.0;5
29;2020;0;0.9660917830792841;0;1;0.5833333333333334;0.48304589153964206;2.0;5
29;2021;0;0.9660917830792841;0;1;0.5833333333333334;0.48304589153964206;2.0;5
29;2022;0;0.9660917830792841;0;1;0.5833333333333334;0.48304589153964206;2.0;5
29;2023;0;0.9660917830792841;0;1;0.5833333333333334;0.48304589153964206;2.0;5
29;2024;0;0.9660917830792841;0;1;0.5833333333333334;0.48304589153964206;2.0;5
30;2019;0;0.0;0;0;;0.0;2.5;5
30;2020;0;0.0;0;0;;0.0;2.5;5
30;2021;0;0.0;0;0;;0.0;2.5;5
30;2022;0;0.0;0;0;;0.0;2.5;5
30;2023;0;0.0;0;0;;0.0;2.5;5
30;2024;0;0.0;0;0;;0.0;2.5;5
31;2019;16;10.24695076595995;6;26;0.43797250053381515;4.09878030638398;2.5;5
31;2020;15;10.24695076595995;4;25;0.43797250053381515;4.09878030638398;2.5;5
31;2021;13;10.24695076595995;3;23;0.43797250053381515;4.09878030638398;2.5;5
31;2022;11;10.24695076595995;1;22;0.43797250053381515;4.09878030638398;2.5;5
31;2023;10;10.24695076595995;0;20;0.43797250053381515;4.09878030638398;2.5;5
31;2024;8;10.24695076595995;0;18;0.43797250053381515;4.09878030638398;2.5;5
32;2019;0;0.0;0;0;;0.0;2.5;5
32;2020;0;0.0;0;0;;0.0;2.5;5
32;2021;0;0.0;0;0;;0.0;2.5;5
32;2022;0;0.0;0;0;;0.0;2.5;5
32;2023;0;0.0;0;0;;0.0;2.5;5
32;2024;0;0.0;0;0;;0.0;2.5;5
33;2019;2;1.2110601416390123;0;3;0.9101820546182064;1.2110601416390123;1.0;5
33;2020;1;1.2110601416390123;0;3;0.9101820546182064;1.2110601416390123;1.0;5
33;2021;1;1.2110601416390123;0;2;0.9101820546182064;1.2110601416390123;1.0;5
33;2022;1;1.2110601416390123;0;2;0.9101820546182064;1.2110601416390123;1.0;5
33;2023;1;1.2110601416390123;0;2;0.9101820546182064;1.2110601416390123;1.0;5
33;2024;1;1.2110601416390123;0;2;0.9101820546182064;1.2110601416390123;1.0;5
34;2019;2;3.7360852952433152;0;5;0.16385589739043474;1.4944341180973262;2.5;5
34;2020;2;3.7360852952433152;0;6;0.16385589739043474;1.4944341180973262;2.5;5
34;2021;3;3.7360852952433152;0;6;0.16385589739043474;1.4944341180973262;2.5;5
34;2022;3;3.7360852952433152;0;7;0.16385589739043474;1.4944341180973262;2.5;5
34;2023;4;3.7360852952433152;0;7;0.16385589739043474;1.4944341180973262;2.5;5
34;2024;4;3.7360852952433152;0;8;0.16385589739043474;1.4944341180973262;2.5;5
35;2019;1;1.989556064385637;0;3;0.07881104062391008;0.7958224257542548;2.5;5
35;2020;1;1.989556064385637;0;3;0.07881104062391008;0.7958224257542548;2.5;5
35;2021;1;1.989556064385637;0;3;0.07881104062391008;0.7958224257542548;2.5;5
35;2022;2;1.989556064385637;0;3;0.07881104062391008;0.7958224257542548;2.5;5
35;2023;2;1.989556064385637;0;4;0.07881104062391008;0.7958224257542548;2.5;5
35;2024;2;1.989556064385637;0;4;0.07881104062391008;0.7958224257542548;2.5;5
36;2019;3;2.2583179581272503;1;5;-0.7596751582829295;1.505545305418167;1.5;5
36;2020;3;2.2583179581272503;0;5;-0.7596751582829295;1.505545305418167;1.5;5
36;2021;2;2.2583179581272503;0;5;-0.7596751582829295;1.505545305418167;1.5;5
36;2022;2;2.2583179581272503;0;4;-0.7596751582829295;1.505545305418167;1.5;5
36;2023;2;2.2583179581272503;0;4;-0.7596751582829295;1.505545305418167;1.5;5
36;2024;2;2.2583179581272503;0;4;-0.7596751582829295;1.505545305418167;1.5;5
37;2019;0;2.0655911179772746;0;2;0.605601743906193;1.0327955589886373;2.0;5
37;2020;1;2.0655911179772746;0;3;0.605601743906193;1.0327955589886373;2.0;5
37;2021;1;2.0655911179772746;0;3;0.605601743906193;1.0327955589886373;2.0;5
37;2022;2;2.0655911179772746;0;4;0.605601743906193;1.0327955589886373;2.0;5
37;2023;2;2.0655911179772746;0;4;0.605601743906193;1.0327955589886373;2.0;5
37;2024;2;2.0655911179772746;0;4;0.605601743906193;1.0327955589886373;2.0;5
38;2019;0;0.0;0;0;;0.0;2.5;5
38;2020;0;0.0;0;0;;0.0;2.5;5
38;2021;0;0.0;0;0;;0.0;2.5;5
38;2022;0;0.0;0;0;;0.0;2.5;5
38;2023;0;0.0;0;0;;0.0;2.5;5
38;2024;0;0.0;0;0;;0.0;2.5;5
39;2019;0;1.207614728849105;0;2;0.1336306209562122;0.48304589153964206;2.5;5
39;2020;0;1.207614728849105;0;2;0.1336306209562122;0.48304589153964206;2.5;5
39;2021;0;1.207614728849105;0;1;0.1336306209562122;0.48304589153964206;2.5;5
39;2022;0;1.207614728849105;0;1;0.1336306209562122;0.48304589153964206;2.5;5
39;2023;0;1.207614728849105;0;1;0.1336306209562122;0.48304589153964206;2.5;5
39;2024;0;1.207614728849105;0;1;0.1336306209562122;0.48304589153964206;2.5;5
40;2019;2;7.231297716638899;0;9;0.09915372244226285;2.8925190866555597;2.5;5
40;2020;2;7.231297716638899;0;9;0.09915372244226285;2.8925190866555597;2.5;5
40;2021;2;7.231297716638899;0;9;0.09915372244226285;2.8925190866555597;2.5;5
40;2022;2;7.231297716638899;0;9;0.09915372244226285;2.8925190866555597;2.5;5
40;2023;1;7.231297716638899;0;9;0.09915372244226285;2.8925190866555597;2.5;5
40;2024;1;7.231297716638899;0;9;0.09915372244226285;2.8925190866555597;2.5;5
41;2019;1;2.41522945769824;0;3;0.21821789023599245;0.966091783079296;2.5;5
41;2020;1;2.41522945769824;0;3;0.21821789023599245;0.966091783079296;2.5;5
41;2021;1;2.41522945769824;0;3;0.21821789023599245;0.966091783079296;2.5;5
41;2022;1;2.41522945769824;0;3;0.21821789023599245;0.966091783079296;2.5;5
41;2023;1;2.41522945769824;0;3;0.21821789023599245;0.966091783079296;2.5;5
41;2024;1;2.41522945769824;0;3;0.21821789023599245;0.966091783079296;2.5;5
42;2019;3;2.850438562747928;0;6;0.2357022603955159;1.1401754250991711;2.5;5
42;2020;2;2.850438562747928;0;5;0.2357022603955159;1.1401754250991711;2.5;5
42;2021;1;2.850438562747928;0;4;0.2357022603955159;1.1401754250991711;2.5;5
42;2022;0;2.850438562747928;0;3;0.2357022603955159;1.1401754250991711;2.5;5
42;2023;0;2.850438562747928;0;2;0.2357022603955159;1.1401754250991711;2.5;5
42;2024;0;2.850438562747928;0;1;0.2357022603955159;1.1401754250991711;2.5;5
43;2019;1;2.309401076758503;0;3;-0.6085806194501845;1.1547005383792515;2.0;5
43;2020;1;2.309401076758503;0;3;-0.6085806194501845;1.1547005383792515;2.0;5
43;2021;1;2.309401076758503;0;3;-0.6085806194501845;1.1547005383792515;2.0;5
43;2022;1;2.309401076758503;0;3;-0.6085806194501845;1.1547005383792515;2.0;5
43;2023;1;2.309401076758503;0;3;-0.6085806194501845;1.1547005383792515;2.0;5
43;2024;1;2.309401076758503;0;3;-0.6085806194501845;1.1547005383792515;2.0;5
44;2019;1;2.0330600909302636;0;3;-0.5625;1.0165300454651318;2.0;5
44;2020;1;2.0330600909302636;0;3;-0.5625;1.0165300454651318;2.0;5
44;2021;1;2.0330600909302636;0;3;-0.5625;1.0165300454651318;2.0;5
44;2022;0;2.0330600909302636;0;3;-0.5625;1.0165300454651318;2.0;5
44;2023;0;2.0330600909302636;0;2;-0.5625;1.0165300454651318;2.0;5
44;2024;0;2.0330600909302636;0;2;-0.5625;1.0165300454651318;2.0;5
45;2019;6;8.85437744847149;0;15;0.5753964555687504;4.427188724235745;2.0;5
45;2020;6;8.85437744847149;0;14;0.5753964555687504;4.427188724235745;2.0;5
45;2021;5;8.85437744847149;0;14;0.5753964555687504;4.427188724235745;2.0;5
45;2022;5;8.85437744847149;0;14;0.5753964555687504;4.427188724235745;2.0;5
45;2023;5;8.85437744847149;0;14;0.5753964555687504;4.427188724235745;2.0;5
45;2024;5;8.85437744847149;0;14;0.5753964555687504;4.427188724235745;2.0;5
46;2019;3;1.82574185835045;1;4;-0.45014069095231973;0.73029674334018;2.5;5
46;2020;2;1.82574185835045;0;4;-0.45014069095231973;0.73029674334018;2.5;5
46;2021;1;1.82574185835045;0;3;-0.45014069095231973;0.73029674334018;2.5;5
46;2022;1;1.82574185835045;0;3;-0.45014069095231973;0.73029674334018;2.5;5
46;2023;0;1.82574185835045;0;2;-0.45014069095231973;0.73029674334018;2.5;5
46;2024;0;1.82574185835045;0;1;-0.45014069095231973;0.73029674334018;2.5;5
47;2019;0;0.0;0;0;;0.0;2.5;4
47;2021;0;0.0;0;0;;0.0;2.5;4
47;2022;0;0.0;0;0;;0.0;2.5;4
47;2023;0;0.0;0;0;;0.0;2.5;4
47;2024;0;0.0;0;0;;0.0;2.5;4
48;2019;29;42.21966366516811;0;71;-0.17236826151287243;16.887865466067247;2.5;5
48;2020;24;42.21966366516811;0;66;-0.17236826151287243;16.887865466067247;2.5;5
48;2021;19;42.21966366516811;0;61;-0.17236826151287243;16.887865466067247;2.5;5
48;2022;14;42.21966366516811;0;56;-0.17236826151287243;16.887865466067247;2.5;5
48;2023;9;42.21966366516811;0;52;-0.17236826151287243;16.887865466067247;2.5;5
48;2024;5;42.21966366516811;0;47;-0.17236826151287243;16.887865466067247;2.5;5
49;2019;1;4.281744192888388;0;5;0.42174116783664994;1.712697677155355;2.5;5
49;2020;1;4.281744192888388;0;6;0.42174116783664994;1.712697677155355;2.5;5
49;2021;2;4.281744192888388;0;6;0.42174116783664994;1.712697677155355;2.5;5
49;2022;2;4.281744192888388;0;6;0.42174116783664994;1.712697677155355;2.5;5
49;2023;2;4.281744192888388;0;6;0.42174116783664994;1.712697677155355;2.5;5
49;2024;2;4.281744192888388;0;6;0.42174116783664994;1.712697677155355;2.5;5
50;2019;2;2.6331223544175217;0;4;-0.5615970130135128;1.3165611772087609;2.0;5
50;2020;1;2.6331223544175217;0;4;-0.5615970130135128;1.3165611772087609;2.0;5
50;2021;1;2.6331223544175217;0;3;-0.5615970130135128;1.3165611772087609;2.0;5
50;2022;0;2.6331223544175217;0;3;-0.5615970130135128;1.3165611772087609;2.0;5
50;2023;0;2.6331223544175217;0;3;-0.5615970130135128;1.3165611772087609;2.0;5
50;2024;0;2.6331223544175217;0;2;-0.5615970130135128;1.3165611772087609;2.0;5
51;2019;5;14.281398157510258;0;19;-0.07283069079764057;5.7125592630041035;2.5;5
51;2020;6;14.281398157510258;0;20;-0.07283069079764057;5.7125592630041035;2.5;5
51;2021;6;14.281398157510258;0;20;-0.07283069079764057;5.7125592630041035;2.5;5
51;2022;7;14.281398157510258;0;21;-0.07283069079764057;5.7125592630041035;2.5;5
51;2023;8;14.281398157510258;0;22;-0.07283069079764057;5.7125592630041035;2.5;5
51;2024;8;14.281398157510258;0;23;-0.07283069079764057;5.7125592630041035;2.5;5
52;2019;8;23.839742727918292;0;32;;9.535897091167318;2.5;5
52;2020;6;23.839742727918292;0;30;;9.535897091167318;2.5;5
52;2021;4;23.839742727918292;0;28;;9.535897091167318;2.5;5
52;2022;2;23.839742727918292;0;26;;9.535897091167318;2.5;5
52;2023;0;23.839742727918292;0;24;;9.535897091167318;2.5;5
52;2024;0;23.839742727918292;0;22;;9.535897091167318;2.5;5
53;2019;1;1.5138251770487654;0;2;0.29475317237328164;0.6055300708195062;2.5;5
53;2020;1;1.5138251770487654;0;2;0.29475317237328164;0.6055300708195062;2.5;5
53;2021;1;1.5138251770487654;0;2;0.29475317237328164;0.6055300708195062;2.5;5
53;2022;0;1.5138251770487654;0;2;0.29475317237328164;0.6055300708195062;2.5;5
53;2023;0;1.5138251770487654;0;2;0.29475317237328164;0.6055300708195062;2.5;5
53;2024;0;1.5138251770487654;0;2;0.29475317237328164;0.6055300708195062;2.5;5
54;2019;0;2.3874672772625645;0;3;0.801783725737273;1.5916448515083763;1.5;5
54;2020;1;2.3874672772625645;0;3;0.801783725737273;1.5916448515083763;1.5;5
54;2021;2;2.3874672772625645;0;4;0.801783725737273;1.5916448515083763;1.5;5
54;2022;2;2.3874672772625645;0;5;0.801783725737273;1.5916448515083763;1.5;5
54;2023;3;2.3874672772625645;0;5;0.801783725737273;1.5916448515083763;1.5;5
54;2024;3;2.3874672772625645;1;6;0.801783725737273;1.5916448515083763;1.5;5
55;2019;3;4.281744192888343;0;7;-0.2737345791026131;1.7126976771553373;2.5;5
55;2020;3;4.281744192888343;0;7;-0.2737345791026131;1.7126976771553373;2.5;5
55;2021;3;4.281744192888343;0;8;-0.2737345791026131;1.7126976771553373;2.5;5
55;2022;4;4.281744192888343;0;8;-0.2737345791026131;1.7126976771553373;2.5;5
55;2023;4;4.281744192888343;0;8;-0.2737345791026131;1.7126976771553373;2.5;5
55;2024;4;4.281744192888343;0;8;-0.2737345791026131;1.7126976771553373;2.5;5
56;2019;14;8.979142498032761;5;23;0.21451306289884645;3.591656999213104;2.5;5
56;2020;19;8.979142498032761;10;28;0.21451306289884645;3.591656999213104;2.5;5
56;2021;24;8.979142498032761;15;33;0.21451306289884645;3.591656999213104;2.5;5
56;2022;29;8.979142498032761;20;38;0.21451306289884645;3.591656999213104;2.5;5
56;2023;34;8.979142498032761;25;43;0.21451306289884645;3.591656999213104;2.5;5
56;2024;38;8.979142498032761;30;47;0.21451306289884645;3.591656999213104;2.5;5
57;2019;2;2.581988897471464;0;5;0.46966821831386224;1.0327955589885858;2.5;5
57;2020;1;2.581988897471464;0;4;0.46966821831386224;1.0327955589885858;2.5;5
57;2021;1;2.581988897471464;0;3;0.46966821831386224;1.0327955589885858;2.5;5
57;2022;0;2.581988897471464;0;3;0.46966821831386224;1.0327955589885858;2.5;5
