municipio_id;ano_previsao;previsao_homicidios;margem_erro_k;previsao_min;previsao_max;correlacao_temporal_r;erro_padrao_se;fator_penalidade_fr;n_anos_dados
183;2022;3;1.5766148184366688;1;4;0.7592566023652964;1.051076545624446;1.5;6
183;2023;3;1.5766148184366688;2;5;0.7592566023652964;1.051076545624446;1.5;6
183;2024;4;1.5766148184366688;2;5;0.7592566023652964;1.051076545624446;1.5;6
183;2025;5;1.5766148184366688;3;6;0.7592566023652964;1.051076545624446;1.5;6
184;2022;0;0.839500985563391;0;1;0.6324555320336759;0.4197504927816955;2.0;6
184;2023;0;0.839500985563391;0;1;0.6324555320336759;0.4197504927816955;2.0;6
184;2024;0;0.839500985563391;0;1;0.6324555320336759;0.4197504927816955;2.0;6
184;2025;0;0.839500985563391;0;1;0.6324555320336759;0.4197504927816955;2.0;6
185;2022;0;1.1312656207813883;0;1;0.44721359549995776;0.4525062483125553;2.5;6
185;2023;0;1.1312656207813883;0;1;0.44721359549995776;0.4525062483125553;2.5;6
185;2024;0;1.1312656207813883;0;1;0.44721359549995776;0.4525062483125553;2.5;6
185;2025;0;1.1312656207813883;0;1;0.44721359549995776;0.4525062483125553;2.5;6
186;2022;1;2.9277002188455996;0;4;-0.4472135954999579;1.1710800875382399;2.5;6
186;2023;1;2.9277002188455996;0;4;-0.4472135954999579;1.1710800875382399;2.5;6
186;2024;1;2.9277002188455996;0;4;-0.4472135954999579;1.1710800875382399;2.5;6
186;2025;2;2.9277002188455996;0;5;-0.4472135954999579;1.1710800875382399;2.5;6
187;2022;58;36.12478373637487;22;94;0.0840897265489694;14.449913494549948;2.5;6
187;2023;50;36.12478373637487;13;86;0.0840897265489694;14.449913494549948;2.5;6
187;2024;41;36.12478373637487;5;77;0.0840897265489694;14.449913494549948;2.5;6
187;2025;32;36.12478373637487;0;69;0.0840897265489694;14.449913494549948;2.5;6
188;2022;0;0.0;0;0;;0.0;2.5;6
188;2023;0;0.0;0;0;;0.0;2.5;6
188;2024;0;0.0;0;0;;0.0;2.5;6
188;2025;0;0.0;0;0;;0.0;2.5;6
189;2022;2;6.263081547943525;0;9;0.2913493903644304;2.50523261917741;2.5;6
189;2023;3;6.263081547943525;0;9;0.2913493903644304;2.50523261917741;2.5;6
189;2024;3;6.263081547943525;0;9;0.2913493903644304;2.50523261917741;2.5;6
189;2025;3;6.263081547943525;0;9;0.2913493903644304;2.50523261917741;2.5;6
190;2022;2;8.41094808086733;0;11;0.25882099899233696;3.364379232346932;2.5;6
190;2023;3;8.41094808086733;0;11;0.25882099899233696;3.364379232346932;2.5;6
190;2024;3;8.41094808086733;0;12;0.25882099899233696;3.364379232346932;2.5;6
190;2025;4;8.41094808086733;0;13;0.25882099899233696;3.364379232346932;2.5;6
191;2022;15;6.400055803328161;9;22;0.7887069515544712;4.266703868885441;1.5;6
191;2023;17;6.400055803328161;11;24;0.7887069515544712;4.266703868885441;1.5;6
191;2024;19;6.400055803328161;13;26;0.7887069515544712;4.266703868885441;1.5;6
191;2025;21;6.400055803328161;15;28;0.7887069515544712;4.266703868885441;1.5;6
192;2022;3;5.908528944307059;0;9;0.03133682700398331;2.3634115777228235;2.5;6
192;2023;3;5.908528944307059;0;9;0.03133682700398331;2.3634115777228235;2.5;6
192;2024;3;5.908528944307059;0;9;0.03133682700398331;2.3634115777228235;2.5;6
192;2025;3;5.908528944307059;0;9;0.03133682700398331;2.3634115777228235;2.5;6
193;2022;0;0.0;0;0;;0.0;2.5;6
193;2023;0;0.0;0;0;;0.0;2.5;6
193;2024;0;0.0;0;0;;0.0;2.5;6
193;2025;0;0.0;0;0;;0.0;2.5;6
194;2022;4;5.123475382979952;0;9;-0.24743582965269675;2.0493901531919807;2.5;6
194;2023;3;5.123475382979952;0;8;-0.24743582965269675;2.0493901531919807;2.5;6
194;2024;2;5.123475382979952;0;7;-0.24743582965269675;2.0493901531919807;2.5;6
194;2025;1;5.123475382979952;0;6;-0.24743582965269675;2.0493901531919807;2.5;6
195;2022;1;2.0987524639084776;0;3;0.0;0.839500985563391;2.5;6
195;2023;1;2.0987524639084776;0;3;0.0;0.839500985563391;2.5;6
195;2024;1;2.0987524639084776;0;3;0.0;0.839500985563391;2.5;6
195;2025;1;2.0987524639084776;0;3;0.0;0.839500985563391;2.5;6
196;2022;4;3.049590136395401;1;8;0.8195820997719157;2.033060090930267;1.5;6
196;2023;4;3.049590136395401;1;7;0.8195820997719157;2.033060090930267;1.5;6
196;2024;4;3.049590136395401;1;7;0.8195820997719157;2.033060090930267;1.5;6
196;2025;3;3.049590136395401;0;6;0.8195820997719157;2.033060090930267;1.5;6
197;2022;9;14.012239547725962;0;23;-0.5723296487703623;7.006119773862981;2.0;6
197;2023;5;14.012239547725962;0;19;-0.5723296487703623;7.006119773862981;2.0;6
197;2024;2;14.012239547725962;0;16;-0.5723296487703623;7.006119773862981;2.0;6
197;2025;0;14.012239547725962;0;12;-0.5723296487703623;7.006119773862981;2.0;6
198;2022;2;1.4267845968170727;1;4;-0.742746075400467;0.9511897312113817;1.5;6
198;2023;2;1.4267845968170727;0;3;-0.742746075400467;0.9511897312113817;1.5;6
198;2024;1;1.4267845968170727;0;3;-0.742746075400467;0.9511897312113817;1.5;6
198;2025;1;1.4267845968170727;0;2;-0.742746075400467;0.9511897312113817;1.5;6
199;2022;3;3.2535694684014764;0;6;0.7102286806100285;2.169046312267651;1.5;6
199;2023;3;3.2535694684014764;0;6;0.7102286806100285;2.169046312267651;1.5;6
199;2024;3;3.2535694684014764;0;6;0.7102286806100285;2.169046312267651;1.5;6
199;2025;3;3.2535694684014764;0;6;0.7102286806100285;2.169046312267651;1.5;6
200;2022;10;7.5477054223689155;2;17;0.702696773964539;5.031803614912611;1.5;6
200;2023;12;7.5477054223689155;4;19;0.702696773964539;5.031803614912611;1.5;6
200;2024;14;7.5477054223689155;6;21;0.702696773964539;5.031803614912611;1.5;6
200;2025;16;7.5477054223689155;8;23;0.702696773964539;5.031803614912611;1.5;6
201;2022;0;0.9050124966251106;0;1;-0.5423261445466404;0.4525062483125553;2.0;6
201;2023;0;0.9050124966251106;0;1;-0.5423261445466404;0.4525062483125553;2.0;6
201;2024;0;0.9050124966251106;0;1;-0.5423261445466404;0.4525062483125553;2.0;6
201;2025;0;0.9050124966251106;0;1;-0.5423261445466404;0.4525062483125553;2.0;6
202;2022;0;0.0;0;0;;0.0;2.5;6
202;2023;0;0.0;0;0;;0.0;2.5;6
202;2024;0;0.0;0;0;;0.0;2.5;6
202;2025;0;0.0;0;0;;0.0;2.5;6
203;2022;0;1.5236235005501084;0;2;-0.3973597071195131;0.6094494002200433;2.5;6
203;2023;0;1.5236235005501084;0;2;-0.3973597071195131;0.6094494002200433;2.5;6
203;2024;0;1.5236235005501084;0;2;-0.3973597071195131;0.6094494002200433;2.5;6
203;2025;0;1.5236235005501084;0;2;-0.3973597071195131;0.6094494002200433;2.5;6
204;2022;0;0.0;0;0;;0.0;2.5;6
204;2023;0;0.0;0;0;;0.0;2.5;6
204;2024;0;0.0;0;0;;0.0;2.5;6
204;2025;0;0.0;0;0;;0.0;2.5;6
205;2022;1;1.0493762319541855;0;2;0.227429413073671;0.4197504927816742;2.5;6
205;2023;0;1.0493762319541855;0;1;0.227429413073671;0.4197504927816742;2.5;6
205;2024;0;1.0493762319541855;0;1;0.227429413073671;0.4197504927816742;2.5;6
205;2025;0;1.0493762319541855;0;0;0.227429413073671;0.4197504927816742;2.5;6
206;2022;1;1.679001971126781;0;2;0.5940885257860046;0.8395009855633905;2.0;6
206;2023;1;1.679001971126781;0;2;0.5940885257860046;0.8395009855633905;2.0;6
206;2024;1;1.679001971126781;0;2;0.5940885257860046;0.8395009855633905;2.0;6
206;2025;1;1.679001971126781;0;2;0.5940885257860046;0.8395009855633905;2.0;6
207;2022;1;2.302172886644198;0;4;0.9400193421607682;2.302172886644198;1.0;6
207;2023;1;2.302172886644198;0;3;0.9400193421607682;2.302172886644198;1.0;6
207;2024;0;2.302172886644198;0;2;0.9400193421607682;2.302172886644198;1.0;6
207;2025;0;2.302172886644198;0;2;0.9400193421607682;2.302172886644198;1.0;6
208;2022;0;0.0;0;0;;0.0;2.5;6
208;2023;0;0.0;0;0;;0.0;2.5;6
208;2024;0;0.0;0;0;;0.0;2.5;6
208;2025;0;0.0;0;0;;0.0;2.5;6
209;2022;2;2.834733547569236;0;4;0.46709936649691375;1.1338934190276944;2.5;6
209;2023;2;2.834733547569236;0;5;0.46709936649691375;1.1338934190276944;2.5;6
209;2024;2;2.834733547569236;0;5;0.46709936649691375;1.1338934190276944;2.5;6
209;2025;2;2.834733547569236;0;5;0.46709936649691375;1.1338934190276944;2.5;6
210;2022;7;4.324900219052679;3;12;-0.9024317241787414;4.324900219052679;1.0;6
210;2023;7;4.324900219052679;3;11;-0.9024317241787414;4.324900219052679;1.0;6
210;2024;7;4.324900219052679;3;11;-0.9024317241787414;4.324900219052679;1.0;6
210;2025;7;4.324900219052679;2;11;-0.9024317241787414;4.324900219052679;1.0;6
211;2022;0;1.46059348668036;0;2;-0.5144957554275263;0.73029674334018;2.0;5
211;2023;0;1.46059348668036;0;1;-0.5144957554275263;0.73029674334018;2.0;5
211;2024;0;1.46059348668036;0;1;-0.5144957554275263;0.73029674334018;2.0;5
211;2025;0;1.46059348668036;0;1;-0.5144957554275263;0.73029674334018;2.0;5
212;2022;9;8.871570430581155;0;18;0.5280347688660985;4.4357852152905775;2.0;6
212;2023;9;8.871570430581155;0;17;0.5280347688660985;4.4357852152905775;2.0;6
212;2024;8;8.871570430581155;0;17;0.5280347688660985;4.4357852152905775;2.0;6
212;2025;8;8.871570430581155;0;16;0.5280347688660985;4.4357852152905775;2.0;6
213;2022;0;3.3937968623441717;0;4;0.3464101615137755;1.3575187449376687;2.5;6
213;2023;0;3.3937968623441717;0;4;0.3464101615137755;1.3575187449376687;2.5;6
213;2024;0;3.3937968623441717;0;4;0.3464101615137755;1.3575187449376687;2.5;6
213;2025;0;3.3937968623441717;0;4;0.3464101615137755;1.3575187449376687;2.5;6
214;2022;18;17.566201313073492;1;36;-0.09337173444504068;7.026480525229396;2.5;6
